method,tick,relation,sample_a,label_a,sample_b,label_b,similarity
weighted_jaccard,1,same_class,class091-coucal-sample00-src00000,91,class091-coucal-sample01-src00316,91,0.23106548968621057
weighted_jaccard,1,same_class,class091-coucal-sample00-src00000,91,class091-coucal-sample02-src01583,91,0.21643245203561395
weighted_jaccard,1,same_class,class091-coucal-sample00-src00000,91,class091-coucal-sample03-src01629,91,0.0
weighted_jaccard,1,same_class,class091-coucal-sample00-src00000,91,class091-coucal-sample04-src03448,91,0.0
weighted_jaccard,1,different_class,class091-coucal-sample00-src00000,91,class171-Italian_greyhound-sample00-src00001,171,0.00028882649310187357
weighted_jaccard,1,different_class,class091-coucal-sample00-src00000,91,class171-Italian_greyhound-sample01-src02164,171,0.13164601864851527
weighted_jaccard,1,different_class,class091-coucal-sample00-src00000,91,class171-Italian_greyhound-sample02-src02599,171,0.14614221099733748
weighted_jaccard,1,different_class,class091-coucal-sample00-src00000,91,class171-Italian_greyhound-sample03-src02775,171,0.0
weighted_jaccard,1,different_class,class091-coucal-sample00-src00000,91,class171-Italian_greyhound-sample04-src03793,171,0.2347129174383053
weighted_jaccard,1,different_class,class091-coucal-sample00-src00000,91,class505-coffeepot-sample00-src00013,505,0.167353436326344
weighted_jaccard,1,different_class,class091-coucal-sample00-src00000,91,class505-coffeepot-sample01-src01487,505,0.12446481692604834
weighted_jaccard,1,different_class,class091-coucal-sample00-src00000,91,class505-coffeepot-sample02-src02782,505,0.14043532774587103
weighted_jaccard,1,different_class,class091-coucal-sample00-src00000,91,class505-coffeepot-sample03-src05563,505,0.13673573606047437
weighted_jaccard,1,different_class,class091-coucal-sample00-src00000,91,class505-coffeepot-sample04-src05824,505,0.14570965551499876
weighted_jaccard,1,different_class,class091-coucal-sample00-src00000,91,class817-sports_car-sample00-src00019,817,0.11342635554657132
weighted_jaccard,1,different_class,class091-coucal-sample00-src00000,91,class817-sports_car-sample01-src00787,817,0.19525637550135988
weighted_jaccard,1,different_class,class091-coucal-sample00-src00000,91,class817-sports_car-sample02-src02853,817,0.10456513176696601
weighted_jaccard,1,different_class,class091-coucal-sample00-src00000,91,class817-sports_car-sample03-src04513,817,0.1319341638260013
weighted_jaccard,1,different_class,class091-coucal-sample00-src00000,91,class817-sports_car-sample04-src04549,817,0.18092221628127958
weighted_jaccard,1,different_class,class091-coucal-sample00-src00000,91,class980-volcano-sample00-src00002,980,0.17107845540707795
weighted_jaccard,1,different_class,class091-coucal-sample00-src00000,91,class980-volcano-sample01-src00863,980,0.19466463351771732
weighted_jaccard,1,different_class,class091-coucal-sample00-src00000,91,class980-volcano-sample02-src01265,980,0.170081886675527
weighted_jaccard,1,different_class,class091-coucal-sample00-src00000,91,class980-volcano-sample03-src01422,980,0.2206121432266272
weighted_jaccard,1,different_class,class091-coucal-sample00-src00000,91,class980-volcano-sample04-src01813,980,0.0
weighted_jaccard,1,same_class,class091-coucal-sample01-src00316,91,class091-coucal-sample02-src01583,91,0.177166242788668
weighted_jaccard,1,same_class,class091-coucal-sample01-src00316,91,class091-coucal-sample03-src01629,91,0.0
weighted_jaccard,1,same_class,class091-coucal-sample01-src00316,91,class091-coucal-sample04-src03448,91,0.0
weighted_jaccard,1,different_class,class091-coucal-sample01-src00316,91,class171-Italian_greyhound-sample00-src00001,171,0.0
weighted_jaccard,1,different_class,class091-coucal-sample01-src00316,91,class171-Italian_greyhound-sample01-src02164,171,0.14177580408777327
weighted_jaccard,1,different_class,class091-coucal-sample01-src00316,91,class171-Italian_greyhound-sample02-src02599,171,0.16617952480822354
weighted_jaccard,1,different_class,class091-coucal-sample01-src00316,91,class171-Italian_greyhound-sample03-src02775,171,0.0009676524496283177
weighted_jaccard,1,different_class,class091-coucal-sample01-src00316,91,class171-Italian_greyhound-sample04-src03793,171,0.16504064898807597
weighted_jaccard,1,different_class,class091-coucal-sample01-src00316,91,class505-coffeepot-sample00-src00013,505,0.15673176113180937
weighted_jaccard,1,different_class,class091-coucal-sample01-src00316,91,class505-coffeepot-sample01-src01487,505,0.13366255952784536
weighted_jaccard,1,different_class,class091-coucal-sample01-src00316,91,class505-coffeepot-sample02-src02782,505,0.1458873917291134
weighted_jaccard,1,different_class,class091-coucal-sample01-src00316,91,class505-coffeepot-sample03-src05563,505,0.1446992037731443
weighted_jaccard,1,different_class,class091-coucal-sample01-src00316,91,class505-coffeepot-sample04-src05824,505,0.18799924529837253
weighted_jaccard,1,different_class,class091-coucal-sample01-src00316,91,class817-sports_car-sample00-src00019,817,0.11441455926448044
weighted_jaccard,1,different_class,class091-coucal-sample01-src00316,91,class817-sports_car-sample01-src00787,817,0.17310813553905577
weighted_jaccard,1,different_class,class091-coucal-sample01-src00316,91,class817-sports_car-sample02-src02853,817,0.13879109365469947
weighted_jaccard,1,different_class,class091-coucal-sample01-src00316,91,class817-sports_car-sample03-src04513,817,0.16478108754395304
weighted_jaccard,1,different_class,class091-coucal-sample01-src00316,91,class817-sports_car-sample04-src04549,817,0.22536311604587425
weighted_jaccard,1,different_class,class091-coucal-sample01-src00316,91,class980-volcano-sample00-src00002,980,0.22761115508036664
weighted_jaccard,1,different_class,class091-coucal-sample01-src00316,91,class980-volcano-sample01-src00863,980,0.24808553779037357
weighted_jaccard,1,different_class,class091-coucal-sample01-src00316,91,class980-volcano-sample02-src01265,980,0.2619973957463937
weighted_jaccard,1,different_class,class091-coucal-sample01-src00316,91,class980-volcano-sample03-src01422,980,0.3276594944049487
weighted_jaccard,1,different_class,class091-coucal-sample01-src00316,91,class980-volcano-sample04-src01813,980,0.0
weighted_jaccard,1,same_class,class091-coucal-sample02-src01583,91,class091-coucal-sample03-src01629,91,0.003122726035475914
weighted_jaccard,1,same_class,class091-coucal-sample02-src01583,91,class091-coucal-sample04-src03448,91,0.005022464592450864
weighted_jaccard,1,different_class,class091-coucal-sample02-src01583,91,class171-Italian_greyhound-sample00-src00001,171,0.0044320959387906
weighted_jaccard,1,different_class,class091-coucal-sample02-src01583,91,class171-Italian_greyhound-sample01-src02164,171,0.17146001241609377
weighted_jaccard,1,different_class,class091-coucal-sample02-src01583,91,class171-Italian_greyhound-sample02-src02599,171,0.14528478403198788
weighted_jaccard,1,different_class,class091-coucal-sample02-src01583,91,class171-Italian_greyhound-sample03-src02775,171,0.0012436564877562198
weighted_jaccard,1,different_class,class091-coucal-sample02-src01583,91,class171-Italian_greyhound-sample04-src03793,171,0.22957510409677268
weighted_jaccard,1,different_class,class091-coucal-sample02-src01583,91,class505-coffeepot-sample00-src00013,505,0.17262676682803016
weighted_jaccard,1,different_class,class091-coucal-sample02-src01583,91,class505-coffeepot-sample01-src01487,505,0.20558533089159853
weighted_jaccard,1,different_class,class091-coucal-sample02-src01583,91,class505-coffeepot-sample02-src02782,505,0.15983149545973396
weighted_jaccard,1,different_class,class091-coucal-sample02-src01583,91,class505-coffeepot-sample03-src05563,505,0.19723106160771087
weighted_jaccard,1,different_class,class091-coucal-sample02-src01583,91,class505-coffeepot-sample04-src05824,505,0.1412836079265089
weighted_jaccard,1,different_class,class091-coucal-sample02-src01583,91,class817-sports_car-sample00-src00019,817,0.11672308298973767
weighted_jaccard,1,different_class,class091-coucal-sample02-src01583,91,class817-sports_car-sample01-src00787,817,0.2556570022590486
weighted_jaccard,1,different_class,class091-coucal-sample02-src01583,91,class817-sports_car-sample02-src02853,817,0.1109877040267042
weighted_jaccard,1,different_class,class091-coucal-sample02-src01583,91,class817-sports_car-sample03-src04513,817,0.13973893218801076
weighted_jaccard,1,different_class,class091-coucal-sample02-src01583,91,class817-sports_car-sample04-src04549,817,0.16705114631604454
weighted_jaccard,1,different_class,class091-coucal-sample02-src01583,91,class980-volcano-sample00-src00002,980,0.1399762432110042
weighted_jaccard,1,different_class,class091-coucal-sample02-src01583,91,class980-volcano-sample01-src00863,980,0.15394846746038954
weighted_jaccard,1,different_class,class091-coucal-sample02-src01583,91,class980-volcano-sample02-src01265,980,0.14551322823994658
weighted_jaccard,1,different_class,class091-coucal-sample02-src01583,91,class980-volcano-sample03-src01422,980,0.16451491386207118
weighted_jaccard,1,different_class,class091-coucal-sample02-src01583,91,class980-volcano-sample04-src01813,980,0.005259366449866814
weighted_jaccard,1,same_class,class091-coucal-sample03-src01629,91,class091-coucal-sample04-src03448,91,0.12264082503117153
weighted_jaccard,1,different_class,class091-coucal-sample03-src01629,91,class171-Italian_greyhound-sample00-src00001,171,0.08414578197237842
weighted_jaccard,1,different_class,class091-coucal-sample03-src01629,91,class171-Italian_greyhound-sample01-src02164,171,0.003063740424131268
weighted_jaccard,1,different_class,class091-coucal-sample03-src01629,91,class171-Italian_greyhound-sample02-src02599,171,0.0
weighted_jaccard,1,different_class,class091-coucal-sample03-src01629,91,class171-Italian_greyhound-sample03-src02775,171,0.03709241690374739
weighted_jaccard,1,different_class,class091-coucal-sample03-src01629,91,class171-Italian_greyhound-sample04-src03793,171,0.0011567237374706352
weighted_jaccard,1,different_class,class091-coucal-sample03-src01629,91,class505-coffeepot-sample00-src00013,505,0.0
weighted_jaccard,1,different_class,class091-coucal-sample03-src01629,91,class505-coffeepot-sample01-src01487,505,0.002037696586560169
weighted_jaccard,1,different_class,class091-coucal-sample03-src01629,91,class505-coffeepot-sample02-src02782,505,0.0
weighted_jaccard,1,different_class,class091-coucal-sample03-src01629,91,class505-coffeepot-sample03-src05563,505,0.003399758010564831
weighted_jaccard,1,different_class,class091-coucal-sample03-src01629,91,class505-coffeepot-sample04-src05824,505,0.0
weighted_jaccard,1,different_class,class091-coucal-sample03-src01629,91,class817-sports_car-sample00-src00019,817,0.0
weighted_jaccard,1,different_class,class091-coucal-sample03-src01629,91,class817-sports_car-sample01-src00787,817,0.004536518744141892
weighted_jaccard,1,different_class,class091-coucal-sample03-src01629,91,class817-sports_car-sample02-src02853,817,0.0
weighted_jaccard,1,different_class,class091-coucal-sample03-src01629,91,class817-sports_car-sample03-src04513,817,0.0005253511625769745
weighted_jaccard,1,different_class,class091-coucal-sample03-src01629,91,class817-sports_car-sample04-src04549,817,0.0
weighted_jaccard,1,different_class,class091-coucal-sample03-src01629,91,class980-volcano-sample00-src00002,980,0.0
weighted_jaccard,1,different_class,class091-coucal-sample03-src01629,91,class980-volcano-sample01-src00863,980,0.0
weighted_jaccard,1,different_class,class091-coucal-sample03-src01629,91,class980-volcano-sample02-src01265,980,0.0
weighted_jaccard,1,different_class,class091-coucal-sample03-src01629,91,class980-volcano-sample03-src01422,980,0.0
weighted_jaccard,1,different_class,class091-coucal-sample03-src01629,91,class980-volcano-sample04-src01813,980,0.07801687401932354
weighted_jaccard,1,different_class,class091-coucal-sample04-src03448,91,class171-Italian_greyhound-sample00-src00001,171,0.06527294787883134
weighted_jaccard,1,different_class,class091-coucal-sample04-src03448,91,class171-Italian_greyhound-sample01-src02164,171,0.0014664230883579808
weighted_jaccard,1,different_class,class091-coucal-sample04-src03448,91,class171-Italian_greyhound-sample02-src02599,171,0.00029847534963850205
weighted_jaccard,1,different_class,class091-coucal-sample04-src03448,91,class171-Italian_greyhound-sample03-src02775,171,0.04918406159939164
weighted_jaccard,1,different_class,class091-coucal-sample04-src03448,91,class171-Italian_greyhound-sample04-src03793,171,0.0005425846460057888
weighted_jaccard,1,different_class,class091-coucal-sample04-src03448,91,class505-coffeepot-sample00-src00013,505,0.0
weighted_jaccard,1,different_class,class091-coucal-sample04-src03448,91,class505-coffeepot-sample01-src01487,505,0.0022861390480932112
weighted_jaccard,1,different_class,class091-coucal-sample04-src03448,91,class505-coffeepot-sample02-src02782,505,0.0
weighted_jaccard,1,different_class,class091-coucal-sample04-src03448,91,class505-coffeepot-sample03-src05563,505,0.002531460323133861
weighted_jaccard,1,different_class,class091-coucal-sample04-src03448,91,class505-coffeepot-sample04-src05824,505,0.0
weighted_jaccard,1,different_class,class091-coucal-sample04-src03448,91,class817-sports_car-sample00-src00019,817,0.00025509000544877373
weighted_jaccard,1,different_class,class091-coucal-sample04-src03448,91,class817-sports_car-sample01-src00787,817,0.0
weighted_jaccard,1,different_class,class091-coucal-sample04-src03448,91,class817-sports_car-sample02-src02853,817,0.0
weighted_jaccard,1,different_class,class091-coucal-sample04-src03448,91,class817-sports_car-sample03-src04513,817,0.0
weighted_jaccard,1,different_class,class091-coucal-sample04-src03448,91,class817-sports_car-sample04-src04549,817,0.0
weighted_jaccard,1,different_class,class091-coucal-sample04-src03448,91,class980-volcano-sample00-src00002,980,0.0
weighted_jaccard,1,different_class,class091-coucal-sample04-src03448,91,class980-volcano-sample01-src00863,980,0.0
weighted_jaccard,1,different_class,class091-coucal-sample04-src03448,91,class980-volcano-sample02-src01265,980,0.0
weighted_jaccard,1,different_class,class091-coucal-sample04-src03448,91,class980-volcano-sample03-src01422,980,0.0
weighted_jaccard,1,different_class,class091-coucal-sample04-src03448,91,class980-volcano-sample04-src01813,980,0.1692114428421626
weighted_jaccard,1,same_class,class171-Italian_greyhound-sample00-src00001,171,class171-Italian_greyhound-sample01-src02164,171,0.0017096825481931724
weighted_jaccard,1,same_class,class171-Italian_greyhound-sample00-src00001,171,class171-Italian_greyhound-sample02-src02599,171,0.0009482211767530943
weighted_jaccard,1,same_class,class171-Italian_greyhound-sample00-src00001,171,class171-Italian_greyhound-sample03-src02775,171,0.054302570115248215
weighted_jaccard,1,same_class,class171-Italian_greyhound-sample00-src00001,171,class171-Italian_greyhound-sample04-src03793,171,0.0030871820883724196
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class505-coffeepot-sample00-src00013,505,0.0
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class505-coffeepot-sample01-src01487,505,0.002538664685048354
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class505-coffeepot-sample02-src02782,505,0.0
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class505-coffeepot-sample03-src05563,505,0.005253392857691266
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class505-coffeepot-sample04-src05824,505,0.0002491722970624626
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class817-sports_car-sample00-src00019,817,0.0032939411483143013
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class817-sports_car-sample01-src00787,817,0.003426897464412266
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class817-sports_car-sample02-src02853,817,0.0008968208335600401
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class817-sports_car-sample03-src04513,817,0.0005224460432206553
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class817-sports_car-sample04-src04549,817,0.0008037373118428945
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class980-volcano-sample00-src00002,980,0.0
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class980-volcano-sample01-src00863,980,0.0
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class980-volcano-sample02-src01265,980,0.0
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class980-volcano-sample03-src01422,980,0.0
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class980-volcano-sample04-src01813,980,0.0745876399232733
weighted_jaccard,1,same_class,class171-Italian_greyhound-sample01-src02164,171,class171-Italian_greyhound-sample02-src02599,171,0.3711720967046467
weighted_jaccard,1,same_class,class171-Italian_greyhound-sample01-src02164,171,class171-Italian_greyhound-sample03-src02775,171,0.0006012817311516631
weighted_jaccard,1,same_class,class171-Italian_greyhound-sample01-src02164,171,class171-Italian_greyhound-sample04-src03793,171,0.16608637596536593
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class505-coffeepot-sample00-src00013,505,0.12443641904026
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class505-coffeepot-sample01-src01487,505,0.11519767860925484
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class505-coffeepot-sample02-src02782,505,0.14399357434543236
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class505-coffeepot-sample03-src05563,505,0.1322069709030145
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class505-coffeepot-sample04-src05824,505,0.12683822123603494
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class817-sports_car-sample00-src00019,817,0.09802997814530333
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class817-sports_car-sample01-src00787,817,0.19783319602149915
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class817-sports_car-sample02-src02853,817,0.08756711903434823
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class817-sports_car-sample03-src04513,817,0.14479477990870138
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class817-sports_car-sample04-src04549,817,0.11076865842957598
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class980-volcano-sample00-src00002,980,0.09989134427482936
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class980-volcano-sample01-src00863,980,0.13307232424193033
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class980-volcano-sample02-src01265,980,0.11913812564305905
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class980-volcano-sample03-src01422,980,0.13101619811813825
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class980-volcano-sample04-src01813,980,0.0022261363169317912
weighted_jaccard,1,same_class,class171-Italian_greyhound-sample02-src02599,171,class171-Italian_greyhound-sample03-src02775,171,0.0
weighted_jaccard,1,same_class,class171-Italian_greyhound-sample02-src02599,171,class171-Italian_greyhound-sample04-src03793,171,0.14583374329369278
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class505-coffeepot-sample00-src00013,505,0.11154628974335266
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class505-coffeepot-sample01-src01487,505,0.10187967672942308
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class505-coffeepot-sample02-src02782,505,0.13748396837566915
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class505-coffeepot-sample03-src05563,505,0.11749019584109507
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class505-coffeepot-sample04-src05824,505,0.13139367338368005
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class817-sports_car-sample00-src00019,817,0.10952728416349759
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class817-sports_car-sample01-src00787,817,0.17519775951414318
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class817-sports_car-sample02-src02853,817,0.0983059833460331
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class817-sports_car-sample03-src04513,817,0.13718682033280521
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class817-sports_car-sample04-src04549,817,0.11979918065374076
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class980-volcano-sample00-src00002,980,0.1272027316742814
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class980-volcano-sample01-src00863,980,0.14090913321004586
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class980-volcano-sample02-src01265,980,0.12698463494447118
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class980-volcano-sample03-src01422,980,0.15616518080710381
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class980-volcano-sample04-src01813,980,0.0
weighted_jaccard,1,same_class,class171-Italian_greyhound-sample03-src02775,171,class171-Italian_greyhound-sample04-src03793,171,0.00044162215870091696
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class505-coffeepot-sample00-src00013,505,0.0
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class505-coffeepot-sample01-src01487,505,0.0007552738026201411
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class505-coffeepot-sample02-src02782,505,0.0003208789869015322
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class505-coffeepot-sample03-src05563,505,0.0008447772783881009
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class505-coffeepot-sample04-src05824,505,0.0008601551915754918
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class817-sports_car-sample00-src00019,817,0.003190777530137862
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class817-sports_car-sample01-src00787,817,0.0007086735239595405
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class817-sports_car-sample02-src02853,817,0.0009971262785385111
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class817-sports_car-sample03-src04513,817,0.0007842584179510815
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class817-sports_car-sample04-src04549,817,0.0021159354538176976
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class980-volcano-sample00-src00002,980,0.0
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class980-volcano-sample01-src00863,980,0.0004562123791075086
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class980-volcano-sample02-src01265,980,0.0
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class980-volcano-sample03-src01422,980,0.0
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class980-volcano-sample04-src01813,980,0.09667939235478214
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class505-coffeepot-sample00-src00013,505,0.16480093117666084
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class505-coffeepot-sample01-src01487,505,0.16239793858046353
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class505-coffeepot-sample02-src02782,505,0.12387236223698533
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class505-coffeepot-sample03-src05563,505,0.16207446382611243
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class505-coffeepot-sample04-src05824,505,0.12694554200730096
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class817-sports_car-sample00-src00019,817,0.13311560751945656
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class817-sports_car-sample01-src00787,817,0.24785699989524948
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class817-sports_car-sample02-src02853,817,0.08998654749557783
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class817-sports_car-sample03-src04513,817,0.14623870207196632
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class817-sports_car-sample04-src04549,817,0.13432543577668715
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class980-volcano-sample00-src00002,980,0.11235115927154506
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class980-volcano-sample01-src00863,980,0.15459470959815438
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class980-volcano-sample02-src01265,980,0.12948392774707593
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class980-volcano-sample03-src01422,980,0.15623171001717537
weighted_jaccard,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class980-volcano-sample04-src01813,980,0.0014705051964815719
weighted_jaccard,1,same_class,class505-coffeepot-sample00-src00013,505,class505-coffeepot-sample01-src01487,505,0.19920436429000615
weighted_jaccard,1,same_class,class505-coffeepot-sample00-src00013,505,class505-coffeepot-sample02-src02782,505,0.20354823099911334
weighted_jaccard,1,same_class,class505-coffeepot-sample00-src00013,505,class505-coffeepot-sample03-src05563,505,0.12191838583425016
weighted_jaccard,1,same_class,class505-coffeepot-sample00-src00013,505,class505-coffeepot-sample04-src05824,505,0.2807305627569215
weighted_jaccard,1,different_class,class505-coffeepot-sample00-src00013,505,class817-sports_car-sample00-src00019,817,0.10650885153522498
weighted_jaccard,1,different_class,class505-coffeepot-sample00-src00013,505,class817-sports_car-sample01-src00787,817,0.20915007713786693
weighted_jaccard,1,different_class,class505-coffeepot-sample00-src00013,505,class817-sports_car-sample02-src02853,817,0.1149978903666944
weighted_jaccard,1,different_class,class505-coffeepot-sample00-src00013,505,class817-sports_car-sample03-src04513,817,0.14992125850756152
weighted_jaccard,1,different_class,class505-coffeepot-sample00-src00013,505,class817-sports_car-sample04-src04549,817,0.14018376274519548
weighted_jaccard,1,different_class,class505-coffeepot-sample00-src00013,505,class980-volcano-sample00-src00002,980,0.11725557575513197
weighted_jaccard,1,different_class,class505-coffeepot-sample00-src00013,505,class980-volcano-sample01-src00863,980,0.1713992972021864
weighted_jaccard,1,different_class,class505-coffeepot-sample00-src00013,505,class980-volcano-sample02-src01265,980,0.14239329190009706
weighted_jaccard,1,different_class,class505-coffeepot-sample00-src00013,505,class980-volcano-sample03-src01422,980,0.16726200371130348
weighted_jaccard,1,different_class,class505-coffeepot-sample00-src00013,505,class980-volcano-sample04-src01813,980,0.0
weighted_jaccard,1,same_class,class505-coffeepot-sample01-src01487,505,class505-coffeepot-sample02-src02782,505,0.20571970286526747
weighted_jaccard,1,same_class,class505-coffeepot-sample01-src01487,505,class505-coffeepot-sample03-src05563,505,0.2123266467026346
weighted_jaccard,1,same_class,class505-coffeepot-sample01-src01487,505,class505-coffeepot-sample04-src05824,505,0.17970376148909836
weighted_jaccard,1,different_class,class505-coffeepot-sample01-src01487,505,class817-sports_car-sample00-src00019,817,0.10709491420433644
weighted_jaccard,1,different_class,class505-coffeepot-sample01-src01487,505,class817-sports_car-sample01-src00787,817,0.21362888887853929
weighted_jaccard,1,different_class,class505-coffeepot-sample01-src01487,505,class817-sports_car-sample02-src02853,817,0.1206561851462537
weighted_jaccard,1,different_class,class505-coffeepot-sample01-src01487,505,class817-sports_car-sample03-src04513,817,0.12099385841551606
weighted_jaccard,1,different_class,class505-coffeepot-sample01-src01487,505,class817-sports_car-sample04-src04549,817,0.14976121588805505
weighted_jaccard,1,different_class,class505-coffeepot-sample01-src01487,505,class980-volcano-sample00-src00002,980,0.13317960255382177
weighted_jaccard,1,different_class,class505-coffeepot-sample01-src01487,505,class980-volcano-sample01-src00863,980,0.1511899390229057
weighted_jaccard,1,different_class,class505-coffeepot-sample01-src01487,505,class980-volcano-sample02-src01265,980,0.12849350413430616
weighted_jaccard,1,different_class,class505-coffeepot-sample01-src01487,505,class980-volcano-sample03-src01422,980,0.1258597697434279
weighted_jaccard,1,different_class,class505-coffeepot-sample01-src01487,505,class980-volcano-sample04-src01813,980,0.00405326192912719
weighted_jaccard,1,same_class,class505-coffeepot-sample02-src02782,505,class505-coffeepot-sample03-src05563,505,0.1553887318731477
weighted_jaccard,1,same_class,class505-coffeepot-sample02-src02782,505,class505-coffeepot-sample04-src05824,505,0.19344552222867362
weighted_jaccard,1,different_class,class505-coffeepot-sample02-src02782,505,class817-sports_car-sample00-src00019,817,0.089266491652812
weighted_jaccard,1,different_class,class505-coffeepot-sample02-src02782,505,class817-sports_car-sample01-src00787,817,0.17690285197607733
weighted_jaccard,1,different_class,class505-coffeepot-sample02-src02782,505,class817-sports_car-sample02-src02853,817,0.09767232819314253
weighted_jaccard,1,different_class,class505-coffeepot-sample02-src02782,505,class817-sports_car-sample03-src04513,817,0.11591537301540143
weighted_jaccard,1,different_class,class505-coffeepot-sample02-src02782,505,class817-sports_car-sample04-src04549,817,0.1287116396731309
