method,tick,relation,sample_a,label_a,sample_b,label_b,similarity
community_nmi,1,same_class,class091-coucal-sample00-src00000,91,class091-coucal-sample01-src00316,91,0.3965979259168365
community_nmi,1,same_class,class091-coucal-sample00-src00000,91,class091-coucal-sample02-src01583,91,0.484067411990644
community_nmi,1,same_class,class091-coucal-sample00-src00000,91,class091-coucal-sample03-src01629,91,1.0
community_nmi,1,same_class,class091-coucal-sample00-src00000,91,class091-coucal-sample04-src03448,91,0.0
community_nmi,1,different_class,class091-coucal-sample00-src00000,91,class171-Italian_greyhound-sample00-src00001,171,0.10098733632389116
community_nmi,1,different_class,class091-coucal-sample00-src00000,91,class171-Italian_greyhound-sample01-src02164,171,0.42387156754882915
community_nmi,1,different_class,class091-coucal-sample00-src00000,91,class171-Italian_greyhound-sample02-src02599,171,0.31310860997158485
community_nmi,1,different_class,class091-coucal-sample00-src00000,91,class171-Italian_greyhound-sample03-src02775,171,0.0
community_nmi,1,different_class,class091-coucal-sample00-src00000,91,class171-Italian_greyhound-sample04-src03793,171,0.39094393282372736
community_nmi,1,different_class,class091-coucal-sample00-src00000,91,class505-coffeepot-sample00-src00013,505,0.5336698627923314
community_nmi,1,different_class,class091-coucal-sample00-src00000,91,class505-coffeepot-sample01-src01487,505,0.45693504710357263
community_nmi,1,different_class,class091-coucal-sample00-src00000,91,class505-coffeepot-sample02-src02782,505,0.5150476393841282
community_nmi,1,different_class,class091-coucal-sample00-src00000,91,class505-coffeepot-sample03-src05563,505,0.32528233849493554
community_nmi,1,different_class,class091-coucal-sample00-src00000,91,class505-coffeepot-sample04-src05824,505,0.48439812283716044
community_nmi,1,different_class,class091-coucal-sample00-src00000,91,class817-sports_car-sample00-src00019,817,0.5015169464853152
community_nmi,1,different_class,class091-coucal-sample00-src00000,91,class817-sports_car-sample01-src00787,817,0.31630128856892353
community_nmi,1,different_class,class091-coucal-sample00-src00000,91,class817-sports_car-sample02-src02853,817,0.5165328288542803
community_nmi,1,different_class,class091-coucal-sample00-src00000,91,class817-sports_car-sample03-src04513,817,0.41118956508763
community_nmi,1,different_class,class091-coucal-sample00-src00000,91,class817-sports_car-sample04-src04549,817,0.5522988916530518
community_nmi,1,different_class,class091-coucal-sample00-src00000,91,class980-volcano-sample00-src00002,980,0.35472280265986483
community_nmi,1,different_class,class091-coucal-sample00-src00000,91,class980-volcano-sample01-src00863,980,0.4935875303965763
community_nmi,1,different_class,class091-coucal-sample00-src00000,91,class980-volcano-sample02-src01265,980,0.48065279191798926
community_nmi,1,different_class,class091-coucal-sample00-src00000,91,class980-volcano-sample03-src01422,980,0.48702048826809596
community_nmi,1,different_class,class091-coucal-sample00-src00000,91,class980-volcano-sample04-src01813,980,0.3437110184854508
community_nmi,1,same_class,class091-coucal-sample01-src00316,91,class091-coucal-sample02-src01583,91,0.5515534232165987
community_nmi,1,same_class,class091-coucal-sample01-src00316,91,class091-coucal-sample03-src01629,91,0.13921962366837864
community_nmi,1,same_class,class091-coucal-sample01-src00316,91,class091-coucal-sample04-src03448,91,0.0
community_nmi,1,different_class,class091-coucal-sample01-src00316,91,class171-Italian_greyhound-sample00-src00001,171,0.0
community_nmi,1,different_class,class091-coucal-sample01-src00316,91,class171-Italian_greyhound-sample01-src02164,171,0.5649895843022141
community_nmi,1,different_class,class091-coucal-sample01-src00316,91,class171-Italian_greyhound-sample02-src02599,171,0.42059948659082136
community_nmi,1,different_class,class091-coucal-sample01-src00316,91,class171-Italian_greyhound-sample03-src02775,171,0.20196437645642742
community_nmi,1,different_class,class091-coucal-sample01-src00316,91,class171-Italian_greyhound-sample04-src03793,171,0.5048363688590081
community_nmi,1,different_class,class091-coucal-sample01-src00316,91,class505-coffeepot-sample00-src00013,505,0.47924371399807747
community_nmi,1,different_class,class091-coucal-sample01-src00316,91,class505-coffeepot-sample01-src01487,505,0.46817255603080116
community_nmi,1,different_class,class091-coucal-sample01-src00316,91,class505-coffeepot-sample02-src02782,505,0.4497013875557071
community_nmi,1,different_class,class091-coucal-sample01-src00316,91,class505-coffeepot-sample03-src05563,505,0.3790622963170951
community_nmi,1,different_class,class091-coucal-sample01-src00316,91,class505-coffeepot-sample04-src05824,505,0.4531409003439055
community_nmi,1,different_class,class091-coucal-sample01-src00316,91,class817-sports_car-sample00-src00019,817,0.5664333890251506
community_nmi,1,different_class,class091-coucal-sample01-src00316,91,class817-sports_car-sample01-src00787,817,0.5082693850859604
community_nmi,1,different_class,class091-coucal-sample01-src00316,91,class817-sports_car-sample02-src02853,817,0.5182322014565094
community_nmi,1,different_class,class091-coucal-sample01-src00316,91,class817-sports_car-sample03-src04513,817,0.7287983276091758
community_nmi,1,different_class,class091-coucal-sample01-src00316,91,class817-sports_car-sample04-src04549,817,0.4980069796320258
community_nmi,1,different_class,class091-coucal-sample01-src00316,91,class980-volcano-sample00-src00002,980,0.41206679031063087
community_nmi,1,different_class,class091-coucal-sample01-src00316,91,class980-volcano-sample01-src00863,980,0.49673820434080745
community_nmi,1,different_class,class091-coucal-sample01-src00316,91,class980-volcano-sample02-src01265,980,0.4811792234128655
community_nmi,1,different_class,class091-coucal-sample01-src00316,91,class980-volcano-sample03-src01422,980,0.5102078886679308
community_nmi,1,different_class,class091-coucal-sample01-src00316,91,class980-volcano-sample04-src01813,980,0.2740175421212809
community_nmi,1,same_class,class091-coucal-sample02-src01583,91,class091-coucal-sample03-src01629,91,0.15106563978903298
community_nmi,1,same_class,class091-coucal-sample02-src01583,91,class091-coucal-sample04-src03448,91,0.005780042205152289
community_nmi,1,different_class,class091-coucal-sample02-src01583,91,class171-Italian_greyhound-sample00-src00001,171,0.13921962366837864
community_nmi,1,different_class,class091-coucal-sample02-src01583,91,class171-Italian_greyhound-sample01-src02164,171,0.6588132357139113
community_nmi,1,different_class,class091-coucal-sample02-src01583,91,class171-Italian_greyhound-sample02-src02599,171,0.5121969224490116
community_nmi,1,different_class,class091-coucal-sample02-src01583,91,class171-Italian_greyhound-sample03-src02775,171,1.0
community_nmi,1,different_class,class091-coucal-sample02-src01583,91,class171-Italian_greyhound-sample04-src03793,171,0.582790093522719
community_nmi,1,different_class,class091-coucal-sample02-src01583,91,class505-coffeepot-sample00-src00013,505,0.6407592978708269
community_nmi,1,different_class,class091-coucal-sample02-src01583,91,class505-coffeepot-sample01-src01487,505,0.5977289171878689
community_nmi,1,different_class,class091-coucal-sample02-src01583,91,class505-coffeepot-sample02-src02782,505,0.615272226030475
community_nmi,1,different_class,class091-coucal-sample02-src01583,91,class505-coffeepot-sample03-src05563,505,0.6968777132103565
community_nmi,1,different_class,class091-coucal-sample02-src01583,91,class505-coffeepot-sample04-src05824,505,0.5578242031745432
community_nmi,1,different_class,class091-coucal-sample02-src01583,91,class817-sports_car-sample00-src00019,817,0.6407592978708269
community_nmi,1,different_class,class091-coucal-sample02-src01583,91,class817-sports_car-sample01-src00787,817,0.6568560785718184
community_nmi,1,different_class,class091-coucal-sample02-src01583,91,class817-sports_car-sample02-src02853,817,0.7709497245540377
community_nmi,1,different_class,class091-coucal-sample02-src01583,91,class817-sports_car-sample03-src04513,817,0.4756030853583233
community_nmi,1,different_class,class091-coucal-sample02-src01583,91,class817-sports_car-sample04-src04549,817,0.5932481259519949
community_nmi,1,different_class,class091-coucal-sample02-src01583,91,class980-volcano-sample00-src00002,980,0.5475001807488671
community_nmi,1,different_class,class091-coucal-sample02-src01583,91,class980-volcano-sample01-src00863,980,0.4980069796320258
community_nmi,1,different_class,class091-coucal-sample02-src01583,91,class980-volcano-sample02-src01265,980,0.6773303094041142
community_nmi,1,different_class,class091-coucal-sample02-src01583,91,class980-volcano-sample03-src01422,980,0.4614390540231305
community_nmi,1,different_class,class091-coucal-sample02-src01583,91,class980-volcano-sample04-src01813,980,0.02057065945069307
community_nmi,1,same_class,class091-coucal-sample03-src01629,91,class091-coucal-sample04-src03448,91,0.14017581211391617
community_nmi,1,different_class,class091-coucal-sample03-src01629,91,class171-Italian_greyhound-sample00-src00001,171,0.21660012318607652
community_nmi,1,different_class,class091-coucal-sample03-src01629,91,class171-Italian_greyhound-sample01-src02164,171,0.16245190513132282
community_nmi,1,different_class,class091-coucal-sample03-src01629,91,class171-Italian_greyhound-sample02-src02599,171,0.38033214891787165
community_nmi,1,different_class,class091-coucal-sample03-src01629,91,class171-Italian_greyhound-sample03-src02775,171,0.18418461637077843
community_nmi,1,different_class,class091-coucal-sample03-src01629,91,class171-Italian_greyhound-sample04-src03793,171,0.0
community_nmi,1,different_class,class091-coucal-sample03-src01629,91,class505-coffeepot-sample00-src00013,505,1.0
community_nmi,1,different_class,class091-coucal-sample03-src01629,91,class505-coffeepot-sample01-src01487,505,1.0
community_nmi,1,different_class,class091-coucal-sample03-src01629,91,class505-coffeepot-sample02-src02782,505,0.1233103867816897
community_nmi,1,different_class,class091-coucal-sample03-src01629,91,class505-coffeepot-sample03-src05563,505,0.08273673753871671
community_nmi,1,different_class,class091-coucal-sample03-src01629,91,class505-coffeepot-sample04-src05824,505,0.19647826253528508
community_nmi,1,different_class,class091-coucal-sample03-src01629,91,class817-sports_car-sample00-src00019,817,0.05832734601451014
community_nmi,1,different_class,class091-coucal-sample03-src01629,91,class817-sports_car-sample01-src00787,817,0.09835721382924885
community_nmi,1,different_class,class091-coucal-sample03-src01629,91,class817-sports_car-sample02-src02853,817,0.08273673753871671
community_nmi,1,different_class,class091-coucal-sample03-src01629,91,class817-sports_car-sample03-src04513,817,0.3156244234780851
community_nmi,1,different_class,class091-coucal-sample03-src01629,91,class817-sports_car-sample04-src04549,817,0.20196437645642742
community_nmi,1,different_class,class091-coucal-sample03-src01629,91,class980-volcano-sample00-src00002,980,0.0
community_nmi,1,different_class,class091-coucal-sample03-src01629,91,class980-volcano-sample01-src00863,980,0.10098733632389116
community_nmi,1,different_class,class091-coucal-sample03-src01629,91,class980-volcano-sample02-src01265,980,0.05832734601451014
community_nmi,1,different_class,class091-coucal-sample03-src01629,91,class980-volcano-sample03-src01422,980,0.20196437645642742
community_nmi,1,different_class,class091-coucal-sample03-src01629,91,class980-volcano-sample04-src01813,980,0.22830091693363397
community_nmi,1,different_class,class091-coucal-sample04-src03448,91,class171-Italian_greyhound-sample00-src00001,171,0.5005253359144823
community_nmi,1,different_class,class091-coucal-sample04-src03448,91,class171-Italian_greyhound-sample01-src02164,171,0.040254512679520064
community_nmi,1,different_class,class091-coucal-sample04-src03448,91,class171-Italian_greyhound-sample02-src02599,171,0.017796929794411404
community_nmi,1,different_class,class091-coucal-sample04-src03448,91,class171-Italian_greyhound-sample03-src02775,171,0.30452121045527153
community_nmi,1,different_class,class091-coucal-sample04-src03448,91,class171-Italian_greyhound-sample04-src03793,171,0.0
community_nmi,1,different_class,class091-coucal-sample04-src03448,91,class505-coffeepot-sample00-src00013,505,1.0
community_nmi,1,different_class,class091-coucal-sample04-src03448,91,class505-coffeepot-sample01-src01487,505,0.13224905172829252
community_nmi,1,different_class,class091-coucal-sample04-src03448,91,class505-coffeepot-sample02-src02782,505,0.08273673753871671
community_nmi,1,different_class,class091-coucal-sample04-src03448,91,class505-coffeepot-sample03-src05563,505,0.27738615628893176
community_nmi,1,different_class,class091-coucal-sample04-src03448,91,class505-coffeepot-sample04-src05824,505,0.0
community_nmi,1,different_class,class091-coucal-sample04-src03448,91,class817-sports_car-sample00-src00019,817,0.31129613585674043
community_nmi,1,different_class,class091-coucal-sample04-src03448,91,class817-sports_car-sample01-src00787,817,0.0
community_nmi,1,different_class,class091-coucal-sample04-src03448,91,class817-sports_car-sample02-src02853,817,0.1423429262988422
community_nmi,1,different_class,class091-coucal-sample04-src03448,91,class817-sports_car-sample03-src04513,817,0.06796001346223393
community_nmi,1,different_class,class091-coucal-sample04-src03448,91,class817-sports_car-sample04-src04549,817,1.0
community_nmi,1,different_class,class091-coucal-sample04-src03448,91,class980-volcano-sample00-src00002,980,0.0
community_nmi,1,different_class,class091-coucal-sample04-src03448,91,class980-volcano-sample01-src00863,980,1.0
community_nmi,1,different_class,class091-coucal-sample04-src03448,91,class980-volcano-sample02-src01265,980,0.0
community_nmi,1,different_class,class091-coucal-sample04-src03448,91,class980-volcano-sample03-src01422,980,0.0
community_nmi,1,different_class,class091-coucal-sample04-src03448,91,class980-volcano-sample04-src01813,980,0.18279010672578772
community_nmi,1,same_class,class171-Italian_greyhound-sample00-src00001,171,class171-Italian_greyhound-sample01-src02164,171,0.13921962366837864
community_nmi,1,same_class,class171-Italian_greyhound-sample00-src00001,171,class171-Italian_greyhound-sample02-src02599,171,0.13921962366837864
community_nmi,1,same_class,class171-Italian_greyhound-sample00-src00001,171,class171-Italian_greyhound-sample03-src02775,171,0.08203807005664869
community_nmi,1,same_class,class171-Italian_greyhound-sample00-src00001,171,class171-Italian_greyhound-sample04-src03793,171,0.0
community_nmi,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class505-coffeepot-sample00-src00013,505,0.0
community_nmi,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class505-coffeepot-sample01-src01487,505,0.15106563978903298
community_nmi,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class505-coffeepot-sample02-src02782,505,0.38033214891787165
community_nmi,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class505-coffeepot-sample03-src05563,505,0.2512744070271217
community_nmi,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class505-coffeepot-sample04-src05824,505,0.4038581928935033
community_nmi,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class817-sports_car-sample00-src00019,817,0.0033830978469627238
community_nmi,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class817-sports_car-sample01-src00787,817,0.06796001346223393
community_nmi,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class817-sports_car-sample02-src02853,817,0.04938013880577274
community_nmi,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class817-sports_car-sample03-src04513,817,0.15106563978903298
community_nmi,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class817-sports_car-sample04-src04549,817,1.0
community_nmi,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class980-volcano-sample00-src00002,980,0.23135989198307735
community_nmi,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class980-volcano-sample01-src00863,980,0.0
community_nmi,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class980-volcano-sample02-src01265,980,0.10098733632389116
community_nmi,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class980-volcano-sample03-src01422,980,0.38033214891787165
community_nmi,1,different_class,class171-Italian_greyhound-sample00-src00001,171,class980-volcano-sample04-src01813,980,0.17551710785664615
community_nmi,1,same_class,class171-Italian_greyhound-sample01-src02164,171,class171-Italian_greyhound-sample02-src02599,171,0.2853494131518237
community_nmi,1,same_class,class171-Italian_greyhound-sample01-src02164,171,class171-Italian_greyhound-sample03-src02775,171,0.23135989198307735
community_nmi,1,same_class,class171-Italian_greyhound-sample01-src02164,171,class171-Italian_greyhound-sample04-src03793,171,0.26891442040801034
community_nmi,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class505-coffeepot-sample00-src00013,505,0.2590289523307857
community_nmi,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class505-coffeepot-sample01-src01487,505,0.5000027123325542
community_nmi,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class505-coffeepot-sample02-src02782,505,0.5484225966209957
community_nmi,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class505-coffeepot-sample03-src05563,505,0.6118993492034606
community_nmi,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class505-coffeepot-sample04-src05824,505,0.6074945913595505
community_nmi,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class817-sports_car-sample00-src00019,817,0.4256466008556798
community_nmi,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class817-sports_car-sample01-src00787,817,0.3489477791427009
community_nmi,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class817-sports_car-sample02-src02853,817,0.6491973102760409
community_nmi,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class817-sports_car-sample03-src04513,817,0.43565345005103606
community_nmi,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class817-sports_car-sample04-src04549,817,0.47148339526002797
community_nmi,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class980-volcano-sample00-src00002,980,0.4017157397858292
community_nmi,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class980-volcano-sample01-src00863,980,0.45706859825262486
community_nmi,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class980-volcano-sample02-src01265,980,0.6329070912075465
community_nmi,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class980-volcano-sample03-src01422,980,0.5162845415793229
community_nmi,1,different_class,class171-Italian_greyhound-sample01-src02164,171,class980-volcano-sample04-src01813,980,0.04782874116998508
community_nmi,1,same_class,class171-Italian_greyhound-sample02-src02599,171,class171-Italian_greyhound-sample03-src02775,171,1.0
community_nmi,1,same_class,class171-Italian_greyhound-sample02-src02599,171,class171-Italian_greyhound-sample04-src03793,171,0.4051814175465544
community_nmi,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class505-coffeepot-sample00-src00013,505,0.43801464155342684
community_nmi,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class505-coffeepot-sample01-src01487,505,0.38630717166665546
community_nmi,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class505-coffeepot-sample02-src02782,505,0.4359246098982703
community_nmi,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class505-coffeepot-sample03-src05563,505,0.22643640406549398
community_nmi,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class505-coffeepot-sample04-src05824,505,0.5361368982221381
community_nmi,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class817-sports_car-sample00-src00019,817,0.13525377280967094
community_nmi,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class817-sports_car-sample01-src00787,817,0.5783480145960076
community_nmi,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class817-sports_car-sample02-src02853,817,0.4951364065800955
community_nmi,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class817-sports_car-sample03-src04513,817,0.3055187724713869
community_nmi,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class817-sports_car-sample04-src04549,817,0.26977843592962664
community_nmi,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class980-volcano-sample00-src00002,980,0.5184426584468991
community_nmi,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class980-volcano-sample01-src00863,980,0.3030742787399023
community_nmi,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class980-volcano-sample02-src01265,980,0.5009418525433786
community_nmi,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class980-volcano-sample03-src01422,980,0.4158882009378746
community_nmi,1,different_class,class171-Italian_greyhound-sample02-src02599,171,class980-volcano-sample04-src01813,980,0.3437110184854508
community_nmi,1,same_class,class171-Italian_greyhound-sample03-src02775,171,class171-Italian_greyhound-sample04-src03793,171,0.4325380677663126
community_nmi,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class505-coffeepot-sample00-src00013,505,0.0
community_nmi,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class505-coffeepot-sample01-src01487,505,0.0
community_nmi,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class505-coffeepot-sample02-src02782,505,0.20196437645642742
community_nmi,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class505-coffeepot-sample03-src05563,505,0.0
community_nmi,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class505-coffeepot-sample04-src05824,505,1.0
community_nmi,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class817-sports_car-sample00-src00019,817,0.04507095823782755
community_nmi,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class817-sports_car-sample01-src00787,817,0.15106563978903298
community_nmi,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class817-sports_car-sample02-src02853,817,0.0029229371262015696
community_nmi,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class817-sports_car-sample03-src04513,817,0.15106563978903298
community_nmi,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class817-sports_car-sample04-src04549,817,0.0
community_nmi,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class980-volcano-sample00-src00002,980,0.15106563978903298
community_nmi,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class980-volcano-sample01-src00863,980,0.0
community_nmi,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class980-volcano-sample02-src01265,980,0.2740175421212809
community_nmi,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class980-volcano-sample03-src01422,980,0.38033214891787165
community_nmi,1,different_class,class171-Italian_greyhound-sample03-src02775,171,class980-volcano-sample04-src01813,980,0.4334072527329487
community_nmi,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class505-coffeepot-sample00-src00013,505,0.3973188228596931
community_nmi,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class505-coffeepot-sample01-src01487,505,0.39267214576873505
community_nmi,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class505-coffeepot-sample02-src02782,505,0.20285398990804976
community_nmi,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class505-coffeepot-sample03-src05563,505,0.6690781063943231
community_nmi,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class505-coffeepot-sample04-src05824,505,0.5885709250611698
community_nmi,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class817-sports_car-sample00-src00019,817,0.4417719570395575
community_nmi,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class817-sports_car-sample01-src00787,817,0.6872365824477966
community_nmi,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class817-sports_car-sample02-src02853,817,0.39740230194448256
community_nmi,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class817-sports_car-sample03-src04513,817,0.6118993492034606
community_nmi,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class817-sports_car-sample04-src04549,817,0.37377243887325495
community_nmi,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class980-volcano-sample00-src00002,980,0.3212094791854721
community_nmi,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class980-volcano-sample01-src00863,980,0.3169532720630033
community_nmi,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class980-volcano-sample02-src01265,980,0.651824010481159
community_nmi,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class980-volcano-sample03-src01422,980,0.31381938593249675
community_nmi,1,different_class,class171-Italian_greyhound-sample04-src03793,171,class980-volcano-sample04-src01813,980,0.15106563978903298
community_nmi,1,same_class,class505-coffeepot-sample00-src00013,505,class505-coffeepot-sample01-src01487,505,0.3447558716663168
community_nmi,1,same_class,class505-coffeepot-sample00-src00013,505,class505-coffeepot-sample02-src02782,505,0.3586010396975383
community_nmi,1,same_class,class505-coffeepot-sample00-src00013,505,class505-coffeepot-sample03-src05563,505,0.4302415033506511
community_nmi,1,same_class,class505-coffeepot-sample00-src00013,505,class505-coffeepot-sample04-src05824,505,0.22367971905473516
community_nmi,1,different_class,class505-coffeepot-sample00-src00013,505,class817-sports_car-sample00-src00019,817,0.4481822841694477
community_nmi,1,different_class,class505-coffeepot-sample00-src00013,505,class817-sports_car-sample01-src00787,817,0.3519934224471568
community_nmi,1,different_class,class505-coffeepot-sample00-src00013,505,class817-sports_car-sample02-src02853,817,0.3903221101982983
community_nmi,1,different_class,class505-coffeepot-sample00-src00013,505,class817-sports_car-sample03-src04513,817,0.2882711686183363
community_nmi,1,different_class,class505-coffeepot-sample00-src00013,505,class817-sports_car-sample04-src04549,817,0.4456876956508304
community_nmi,1,different_class,class505-coffeepot-sample00-src00013,505,class980-volcano-sample00-src00002,980,0.19760902448225218
community_nmi,1,different_class,class505-coffeepot-sample00-src00013,505,class980-volcano-sample01-src00863,980,0.32054064676134164
community_nmi,1,different_class,class505-coffeepot-sample00-src00013,505,class980-volcano-sample02-src01265,980,0.6341395269217518
community_nmi,1,different_class,class505-coffeepot-sample00-src00013,505,class980-volcano-sample03-src01422,980,0.4225007803246828
community_nmi,1,different_class,class505-coffeepot-sample00-src00013,505,class980-volcano-sample04-src01813,980,0.0
community_nmi,1,same_class,class505-coffeepot-sample01-src01487,505,class505-coffeepot-sample02-src02782,505,0.28988320147828656
community_nmi,1,same_class,class505-coffeepot-sample01-src01487,505,class505-coffeepot-sample03-src05563,505,0.26512070656362263
community_nmi,1,same_class,class505-coffeepot-sample01-src01487,505,class505-coffeepot-sample04-src05824,505,0.2788335241206201
community_nmi,1,different_class,class505-coffeepot-sample01-src01487,505,class817-sports_car-sample00-src00019,817,0.35300119873869273
community_nmi,1,different_class,class505-coffeepot-sample01-src01487,505,class817-sports_car-sample01-src00787,817,0.301269450023365
community_nmi,1,different_class,class505-coffeepot-sample01-src01487,505,class817-sports_car-sample02-src02853,817,0.35628096386414115
community_nmi,1,different_class,class505-coffeepot-sample01-src01487,505,class817-sports_car-sample03-src04513,817,0.19900697219409394
community_nmi,1,different_class,class505-coffeepot-sample01-src01487,505,class817-sports_car-sample04-src04549,817,0.2542838476989862
community_nmi,1,different_class,class505-coffeepot-sample01-src01487,505,class980-volcano-sample00-src00002,980,0.3109275419859923
community_nmi,1,different_class,class505-coffeepot-sample01-src01487,505,class980-volcano-sample01-src00863,980,0.24922068378142204
community_nmi,1,different_class,class505-coffeepot-sample01-src01487,505,class980-volcano-sample02-src01265,980,0.4774245741968684
community_nmi,1,different_class,class505-coffeepot-sample01-src01487,505,class980-volcano-sample03-src01422,980,0.3993649522890207
community_nmi,1,different_class,class505-coffeepot-sample01-src01487,505,class980-volcano-sample04-src01813,980,0.13921962366837864
community_nmi,1,same_class,class505-coffeepot-sample02-src02782,505,class505-coffeepot-sample03-src05563,505,0.3584883978118027
community_nmi,1,same_class,class505-coffeepot-sample02-src02782,505,class505-coffeepot-sample04-src05824,505,0.30547406469540417
community_nmi,1,different_class,class505-coffeepot-sample02-src02782,505,class817-sports_car-sample00-src00019,817,0.3155643117234157
community_nmi,1,different_class,class505-coffeepot-sample02-src02782,505,class817-sports_car-sample01-src00787,817,0.17819633899987677
community_nmi,1,different_class,class505-coffeepot-sample02-src02782,505,class817-sports_car-sample02-src02853,817,0.3488960560181615
community_nmi,1,different_class,class505-coffeepot-sample02-src02782,505,class817-sports_car-sample03-src04513,817,0.25673865191506934
community_nmi,1,different_class,class505-coffeepot-sample02-src02782,505,class817-sports_car-sample04-src04549,817,0.36417083900216085
community_nmi,1,different_class,class505-coffeepot-sample02-src02782,505,class980-volcano-sample00-src00002,980,0.47006182197257945
community_nmi,1,different_class,class505-coffeepot-sample02-src02782,505,class980-volcano-sample01-src00863,980,0.5409794921222146
community_nmi,1,different_class,class505-coffeepot-sample02-src02782,505,class980-volcano-sample02-src01265,980,0.3797016028937095
community_nmi,1,different_class,class505-coffeepot-sample02-src02782,505,class980-volcano-sample03-src01422,980,0.34553400532552664
community_nmi,1,different_class,class505-coffeepot-sample02-src02782,505,class980-volcano-sample04-src01813,980,1.0
community_nmi,1,same_class,class505-coffeepot-sample03-src05563,505,class505-coffeepot-sample04-src05824,505,0.5019632636883112
community_nmi,1,different_class,class505-coffeepot-sample03-src05563,505,class817-sports_car-sample00-src00019,817,0.5627144064887749
community_nmi,1,different_class,class505-coffeepot-sample03-src05563,505,class817-sports_car-sample01-src00787,817,0.38493404077615806
community_nmi,1,different_class,class505-coffeepot-sample03-src05563,505,class817-sports_car-sample02-src02853,817,0.4214060143818288
community_nmi,1,different_class,class505-coffeepot-sample03-src05563,505,class817-sports_car-sample03-src04513,817,0.41544207670700517
community_nmi,1,different_class,class505-coffeepot-sample03-src05563,505,class817-sports_car-sample04-src04549,817,0.23740617638634284
