method,tick,sample_id,label,class_sample_index,same_mean,different_mean,same_minus_different
delta_con_attr,1,class505-coffeepot-sample04-src05824,505,4,0.9408003788077943,0.9097374968046296,0.03106288200316476
delta_con_attr,1,class817-sports_car-sample00-src00019,817,0,0.9213944761632229,0.8850510514617195,0.036343424701503424
delta_con_attr,1,class817-sports_car-sample01-src00787,817,1,0.9287860250150173,0.9096054072202786,0.019180617794738675
delta_con_attr,1,class817-sports_car-sample02-src02853,817,2,0.9323041785262753,0.8955733420829853,0.036730836443290005
delta_con_attr,1,class817-sports_car-sample03-src04513,817,3,0.9335963507933773,0.9040130382884091,0.029583312504968262
delta_con_attr,1,class817-sports_car-sample04-src04549,817,4,0.9325630698289905,0.9107547874908051,0.021808282338185436
delta_con_attr,1,class980-volcano-sample00-src00002,980,0,0.9157550155878387,0.9118067252614687,0.0039482903263700075
delta_con_attr,1,class980-volcano-sample01-src00863,980,1,0.9192684371706829,0.911366625779267,0.00790181139141588
delta_con_attr,1,class980-volcano-sample02-src01265,980,2,0.9184794483930933,0.9151784763592914,0.0033009720338018633
delta_con_attr,1,class980-volcano-sample03-src01422,980,3,0.9244529977283709,0.9181575655403259,0.006295432188044958
delta_con_attr,1,class980-volcano-sample04-src01813,980,4,0.813222396743115,0.8421415060310815,-0.028919109287966482
ged_approx,1,class091-coucal-sample00-src00000,91,0,0.18280973399658296,0.23236680549238703,-0.04955707149580407
ged_approx,1,class091-coucal-sample01-src00316,91,1,0.16909892175162045,0.2610742333001627,-0.09197531154854227
ged_approx,1,class091-coucal-sample02-src01583,91,2,0.1682683108761464,0.24131701654541743,-0.07304870566927102
ged_approx,1,class091-coucal-sample03-src01629,91,3,0.05617807970762942,0.020042400380697305,0.03613567932693211
ged_approx,1,class091-coucal-sample04-src03448,91,4,0.05712025997131445,0.026024051644523545,0.031096208326790907
ged_approx,1,class171-Italian_greyhound-sample00-src00001,171,0,0.028618723753152137,0.02299269182114317,0.005626031932008967
ged_approx,1,class171-Italian_greyhound-sample01-src02164,171,1,0.20771761195699529,0.1954485219341948,0.012269090022800494
ged_approx,1,class171-Italian_greyhound-sample02-src02599,171,2,0.1994586533689106,0.19811346328617452,0.0013451900827360919
ged_approx,1,class171-Italian_greyhound-sample03-src02775,171,3,0.02627401348715458,0.01840244855143383,0.007871564935720748
ged_approx,1,class171-Italian_greyhound-sample04-src03793,171,4,0.13661137106617818,0.22944825878677397,-0.09283688772059578
ged_approx,1,class505-coffeepot-sample00-src00013,505,0,0.33155122011161564,0.192347185518199,0.13920403459341665
ged_approx,1,class505-coffeepot-sample01-src01487,505,1,0.3321014905686135,0.18393523898471115,0.14816625158390234
ged_approx,1,class505-coffeepot-sample02-src02782,505,2,0.3181618366127278,0.17619433594972495,0.14196750066300284
ged_approx,1,class505-coffeepot-sample03-src05563,505,3,0.27117547271559017,0.1919600518463699,0.07921542086922026
ged_approx,1,class505-coffeepot-sample04-src05824,505,4,0.32883315136945346,0.19876692773936963,0.13006622363008383
ged_approx,1,class817-sports_car-sample00-src00019,817,0,0.3166420325726776,0.1511975922767616,0.16544444029591598
ged_approx,1,class817-sports_car-sample01-src00787,817,1,0.26123578122302105,0.2386588467628262,0.022576934460194847
ged_approx,1,class817-sports_car-sample02-src02853,817,2,0.2887515661791812,0.1529248907535972,0.135826675425584
ged_approx,1,class817-sports_car-sample03-src04513,817,3,0.2992532516714435,0.1972470878549895,0.102006163816454
ged_approx,1,class817-sports_car-sample04-src04549,817,4,0.2938564380864782,0.2096330511640819,0.08422338692239631
ged_approx,1,class980-volcano-sample00-src00002,980,0,0.283182228501707,0.19531145063006503,0.08787077787164196
ged_approx,1,class980-volcano-sample01-src00863,980,1,0.2607546400321713,0.21700903357341908,0.04374560645875222
ged_approx,1,class980-volcano-sample02-src01265,980,2,0.28985274820252105,0.21161328631514928,0.07823946188737177
ged_approx,1,class980-volcano-sample03-src01422,980,3,0.31893112277477803,0.23040322623450532,0.08852789654027271
